-76.988607,38.852772,22.753662,21.680000,2017-09-29T13:46:01Z
-76.988365,38.852759,23.877289,21.350000,2017-09-29T13:46:02Z
-76.988122,38.852737,24.197144,20.900000,2017-09-29T13:46:03Z
-76.987881,38.852711,23.803040,20.760000,2017-09-29T13:46:04Z
-76.987644,38.852693,24.221039,20.360001,2017-09-29T13:46:05Z
-76.987415,38.852694,24.236481,19.889999,2017-09-29T13:46:06Z
-76.987200,38.852687,23.764984,19.320000,2017-09-29T13:46:07Z
-76.986983,38.852670,23.268555,18.799999,2017-09-29T13:46:08Z
-76.986770,38.852684,23.901581,18.700001,2017-09-29T13:46:09Z
-76.986559,38.852672,23.407349,18.299999,2017-09-29T13:46:10Z
-76.986359,38.852671,23.003479,17.879999,2017-09-29T13:46:11Z
-76.986164,38.852727,21.200256,17.360001,2017-09-29T13:46:12Z
-76.985960,38.852724,21.999237,17.139999,2017-09-29T13:46:13Z
-76.985758,38.852741,22.663605,16.959999,2017-09-29T13:46:14Z
-76.985567,38.852752,23.071533,16.969999,2017-09-29T13:46:15Z
-76.985373,38.852796,23.240662,16.889999,2017-09-29T13:46:16Z
-76.985169,38.852819,25.729919,16.480000,2017-09-29T13:46:17Z
-76.984967,38.852855,28.182648,16.340000,2017-09-29T13:46:18Z
-76.984789,38.852880,27.119537,16.180000,2017-09-29T13:46:19Z
-76.984600,38.852902,28.012482,16.030001,2017-09-29T13:46:20Z
-76.984401,38.852945,31.548187,16.760000,2017-09-29T13:46:21Z
-76.984202,38.852994,33.253906,16.879999,2017-09-29T13:46:22Z
-76.984018,38.853016,34.534607,16.680000,2017-09-29T13:46:23Z
-76.983822,38.853041,38.106628,16.830000,2017-09-29T13:46:24Z
-76.983653,38.853079,37.985199,16.500000,2017-09-29T13:46:25Z
-76.983483,38.853133,39.311249,15.980000,2017-09-29T13:46:26Z
-76.983304,38.853198,41.877258,16.520000,2017-09-29T13:46:27Z
-76.983146,38.853278,41.987091,16.530001,2017-09-29T13:46:28Z
-76.982953,38.853347,43.470520,16.969999,2017-09-29T13:46:29Z
-76.982770,38.853413,41.945862,17.830000,2017-09-29T13:46:30Z
-76.982563,38.853488,44.635162,18.719999,2017-09-29T13:46:31Z
-76.982370,38.853557,45.041748,18.709999,2017-09-29T13:46:32Z
-76.982154,38.853635,48.970337,19.299999,2017-09-29T13:46:33Z
-76.981951,38.853706,49.249023,19.879999,2017-09-29T13:46:34Z
-76.981740,38.853779,50.542450,20.110001,2017-09-29T13:46:35Z
-76.981525,38.853847,50.714661,20.080000,2017-09-29T13:46:36Z
-76.981295,38.853914,53.452087,20.260000,2017-09-29T13:46:37Z
-76.981051,38.853980,54.786987,21.340000,2017-09-29T13:46:38Z
-76.980821,38.854033,55.047302,21.360001,2017-09-29T13:46:39Z
-76.980578,38.854079,53.233795,21.160000,2017-09-29T13:46:40Z
-76.980339,38.854116,52.660919,21.030001,2017-09-29T13:46:41Z
-76.980095,38.854145,52.611359,21.219999,2017-09-29T13:46:42Z
-76.979851,38.854165,51.490234,20.969999,2017-09-29T13:46:43Z
-76.979608,38.854181,52.820618,21.180000,2017-09-29T13:46:44Z
-76.979351,38.854189,54.945435,21.760000,2017-09-29T13:46:45Z
-76.979113,38.854189,56.205994,21.750000,2017-09-29T13:46:46Z
-76.978859,38.854181,57.669922,22.520000,2017-09-29T13:46:47Z
-76.978588,38.854168,58.156677,22.879999,2017-09-29T13:46:48Z
-76.978334,38.854225,58.113281,22.430000,2017-09-29T13:46:49Z
-76.978079,38.854195,58.185242,22.340000,2017-09-29T13:46:50Z
-76.977836,38.854134,56.698914,22.200001,2017-09-29T13:46:51Z
-76.977597,38.854031,56.195129,22.510000,2017-09-29T13:46:52Z
-76.977345,38.853972,55.930786,22.620001,2017-09-29T13:46:53Z
-76.977092,38.853911,56.600525,22.610001,2017-09-29T13:46:54Z
-76.976838,38.853841,57.891846,22.620001,2017-09-29T13:46:55Z
-76.976599,38.853763,59.351196,21.430000,2017-09-29T13:46:56Z
-76.976382,38.853687,58.939026,20.559999,2017-09-29T13:46:57Z
-76.976176,38.853612,57.533630,20.049999,2017-09-29T13:46:58Z
-76.975959,38.853515,59.297241,20.350000,2017-09-29T13:46:59Z
-76.975761,38.853416,60.002258,20.320000,2017-09-29T13:47:00Z
-76.975570,38.853318,60.638489,20.250000,2017-09-29T13:47:01Z
-76.975387,38.853217,62.265381,20.459999,2017-09-29T13:47:02Z
-76.975204,38.853109,63.106628,20.190001,2017-09-29T13:47:03Z
-76.975019,38.852994,63.305908,20.209999,2017-09-29T13:47:04Z
-76.974798,38.852847,59.707092,20.459999,2017-09-29T13:47:05Z
-76.974643,38.852721,59.539795,20.320000,2017-09-29T13:47:06Z
-76.974481,38.852587,61.576416,20.549999,2017-09-29T13:47:07Z
-76.974305,38.852441,64.017822,20.790001,2017-09-29T13:47:08Z
-76.974135,38.852292,66.187866,21.139999,2017-09-29T13:47:09Z
-76.973970,38.852147,68.771118,21.100000,2017-09-29T13:47:10Z
-76.973803,38.852000,70.240479,21.160000,2017-09-29T13:47:11Z
-76.973639,38.851856,71.707581,21.180000,2017-09-29T13:47:12Z
-76.973469,38.851706,73.326294,21.340000,2017-09-29T13:47:13Z
-76.973302,38.851559,73.042480,21.280001,2017-09-29T13:47:14Z
-76.973150,38.851421,72.383850,21.420000,2017-09-29T13:47:15Z
